# generated from Phonopy-lammps interface by Xiaofeng Qian at TAMU (2018)
6400 atoms
2 atom types

0.00000000     160.05360000 xlo xhi
0.00000000     170.17680000 ylo yhi
0.00000000      12.78533000 zlo zhi

      0.00000000       0.00000000       0.00000000 xy xz yz

Atoms

397 2      144.04824000      39.90960787       7.59244037
398 2      148.04958000      39.90960787       7.59244037
399 2      152.05092000      39.90960787       7.59244037
400 2      156.05226000      39.90960787       7.59244037
401 2        0.00000000      44.16402787       7.59244037
402 2        4.00134000      44.16402787       7.59244037
403 2        8.00268000      44.16402787       7.59244037
404 2       12.00402000      44.16402787       7.59244037
405 2       16.00536000      44.16402787       7.59244037
406 2       20.00670000      44.16402787       7.59244037
407 2       24.00804000      44.16402787       7.59244037
408 2       28.00938000      44.16402787       7.59244037
409 2       32.01072000      44.16402787       7.59244037
410 2       36.01206000      44.16402787       7.59244037
411 2       40.01340000      44.16402787       7.59244037
412 2       44.01474000      44.16402787       7.59244037
413 2       48.01608000      44.16402787       7.59244037
414 2       52.01742000      44.16402787       7.59244037
415 2       56.01876000      44.16402787       7.59244037
416 2       60.02010000      44.16402787       7.59244037
417 2       64.02144000      44.16402787       7.59244037
418 2       68.02278000      44.16402787       7.59244037
419 2       72.02412000      44.16402787       7.59244037
420 2       76.02546000      44.16402787       7.59244037
421 2       80.02680000      44.16402787       7.59244037
422 2       84.02814000      44.16402787       7.59244037
423 2       88.02948000      44.16402787       7.59244037
424 2       92.03082000      44.16402787       7.59244037
425 2       96.03216000      44.16402787       7.59244037
426 2      100.03350000      44.16402787       7.59244037
427 2      104.03484000      44.16402787       7.59244037
428 2      108.03618000      44.16402787       7.59244037
429 2      112.03752000      44.16402787       7.59244037
430 2      116.03886000      44.16402787       7.59244037
431 2      120.04020000      44.16402787       7.59244037
432 2      124.04154000      44.16402787       7.59244037
433 2      128.04288000      44.16402787       7.59244037
434 2      132.04422000      44.16402787       7.59244037
435 2      136.04556000      44.16402787       7.59244037
436 2      140.04690000      44.16402787       7.59244037
437 2      144.04824000      44.16402787       7.59244037
438 2      148.04958000      44.16402787       7.59244037
439 2      152.05092000      44.16402787       7.59244037
440 2      156.05226000      44.16402787       7.59244037
441 2        0.00000000      48.41844787       7.59244037
442 2        4.00134000      48.41844787       7.59244037
443 2        8.00268000      48.41844787       7.59244037
444 2       12.00402000      48.41844787       7.59244037
445 2       16.00536000      48.41844787       7.59244037
446 2       20.00670000      48.41844787       7.59244037
447 2       24.00804000      48.41844787       7.59244037
448 2       28.00938000      48.41844787       7.59244037
449 2       32.01072000      48.41844787       7.59244037
450 2       36.01206000      48.41844787       7.59244037
451 2       40.01340000      48.41844787       7.59244037
452 2       44.01474000      48.41844787       7.59244037
453 2       48.01608000      48.41844787       7.59244037
454 2       52.01742000      48.41844787       7.59244037
455 2       56.01876000      48.41844787       7.59244037
456 2       60.02010000      48.41844787       7.59244037
457 2       64.02144000      48.41844787       7.59244037
458 2       68.02278000      48.41844787       7.59244037
459 2       72.02412000      48.41844787       7.59244037
460 2       76.02546000      48.41844787       7.59244037
461 2       80.02680000      48.41844787       7.59244037
462 2       84.02814000      48.41844787       7.59244037
463 2       88.02948000      48.41844787       7.59244037
464 2       92.03082000      48.41844787       7.59244037
465 2       96.03216000      48.41844787       7.59244037
466 2      100.03350000      48.41844787       7.59244037
467 2      104.03484000      48.41844787       7.59244037
468 2      108.03618000      48.41844787       7.59244037
469 2      112.03752000      48.41844787       7.59244037
470 2      116.03886000      48.41844787       7.59244037
471 2      120.04020000      48.41844787       7.59244037
472 2      124.04154000      48.41844787       7.59244037
473 2      128.04288000      48.41844787       7.59244037
474 2      132.04422000      48.41844787       7.59244037
475 2      136.04556000      48.41844787       7.59244037
476 2      140.04690000      48.41844787       7.59244037
477 2      144.04824000      48.41844787       7.59244037
478 2      148.04958000      48.41844787       7.59244037
479 2      152.05092000      48.41844787       7.59244037
480 2      156.05226000      48.41844787       7.59244037
481 2        0.00000000      52.67286787       7.59244037
482 2        4.00134000      52.67286787       7.59244037
483 2        8.00268000      52.67286787       7.59244037
484 2       12.00402000      52.67286787       7.59244037
485 2       16.00536000      52.67286787       7.59244037
486 2       20.00670000      52.67286787       7.59244037
487 2       24.00804000      52.67286787       7.59244037
488 2       28.00938000      52.67286787       7.59244037
489 2       32.01072000      52.67286787       7.59244037
490 2       36.01206000      52.67286787       7.59244037
491 2       40.01340000      52.67286787       7.59244037
492 2       44.01474000      52.67286787       7.59244037
493 2       48.01608000      52.67286787       7.59244037
494 2       52.01742000      52.67286787       7.59244037
495 2       56.01876000      52.67286787       7.59244037
496 2       60.02010000      52.67286787       7.59244037
497 2       64.02144000      52.67286787       7.59244037
498 2       68.02278000      52.67286787       7.59244037
499 2       72.02412000      52.67286787       7.59244037
500 2       76.02546000      52.67286787       7.59244037
501 2       80.02680000      52.67286787       7.59244037
502 2       84.02814000      52.67286787       7.59244037
503 2       88.02948000      52.67286787       7.59244037
504 2       92.03082000      52.67286787       7.59244037
505 2       96.03216000      52.67286787       7.59244037
506 2      100.03350000      52.67286787       7.59244037
507 2      104.03484000      52.67286787       7.59244037
508 2      108.03618000      52.67286787       7.59244037
509 2      112.03752000      52.67286787       7.59244037
510 2      116.03886000      52.67286787       7.59244037
511 2      120.04020000      52.67286787       7.59244037
512 2      124.04154000      52.67286787       7.59244037
513 2      128.04288000      52.67286787       7.59244037
514 2      132.04422000      52.67286787       7.59244037
515 2      136.04556000      52.67286787       7.59244037
516 2      140.04690000      52.67286787       7.59244037
517 2      144.04824000      52.67286787       7.59244037
518 2      148.04958000      52.67286787       7.59244037
519 2      152.05092000      52.67286787       7.59244037
520 2      156.05226000      52.67286787       7.59244037
521 2        0.00000000      56.92728787       7.59244037
522 2        4.00134000      56.92728787       7.59244037
523 2        8.00268000      56.92728787       7.59244037
524 2       12.00402000      56.92728787       7.59244037
525 2       16.00536000      56.92728787       7.59244037
526 2       20.00670000      56.92728787       7.59244037
527 2       24.00804000      56.92728787       7.59244037
528 2       28.00938000      56.92728787       7.59244037
529 2       32.01072000      56.92728787       7.59244037
530 2       36.01206000      56.92728787       7.59244037
531 2       40.01340000      56.92728787       7.59244037
532 2       44.01474000      56.92728787       7.59244037
533 2       48.01608000      56.92728787       7.59244037
534 2       52.01742000      56.92728787       7.59244037
535 2       56.01876000      56.92728787       7.59244037
536 2       60.02010000      56.92728787       7.59244037
537 2       64.02144000      56.92728787       7.59244037
538 2       68.02278000      56.92728787       7.59244037
539 2       72.02412000      56.92728787       7.59244037
540 2       76.02546000      56.92728787       7.59244037
541 2       80.02680000      56.92728787       7.59244037
542 2       84.02814000      56.92728787       7.59244037
543 2       88.02948000      56.92728787       7.59244037
544 2       92.03082000      56.92728787       7.59244037
545 2       96.03216000      56.92728787       7.59244037
546 2      100.03350000      56.92728787       7.59244037
547 2      104.03484000      56.92728787       7.59244037
548 2      108.03618000      56.92728787       7.59244037
549 2      112.03752000      56.92728787       7.59244037
550 2      116.03886000      56.92728787       7.59244037
551 2      120.04020000      56.92728787       7.59244037
552 2      124.04154000      56.92728787       7.59244037
553 2      128.04288000      56.92728787       7.59244037
554 2      132.04422000      56.92728787       7.59244037
555 2      136.04556000      56.92728787       7.59244037
556 2      140.04690000      56.92728787       7.59244037
557 2      144.04824000      56.92728787       7.59244037
558 2      148.04958000      56.92728787       7.59244037
559 2      152.05092000      56.92728787       7.59244037
560 2      156.05226000      56.92728787       7.59244037
561 2        0.00000000      61.18170787       7.59244037
562 2        4.00134000      61.18170787       7.59244037
563 2        8.00268000      61.18170787       7.59244037
564 2       12.00402000      61.18170787       7.59244037
565 2       16.00536000      61.18170787       7.59244037
566 2       20.00670000      61.18170787       7.59244037
567 2       24.00804000      61.18170787       7.59244037
568 2       28.00938000      61.18170787       7.59244037
569 2       32.01072000      61.18170787       7.59244037
570 2       36.01206000      61.18170787       7.59244037
571 2       40.01340000      61.18170787       7.59244037
572 2       44.01474000      61.18170787       7.59244037
573 2       48.01608000      61.18170787       7.59244037
574 2       52.01742000      61.18170787       7.59244037
575 2       56.01876000      61.18170787       7.59244037
576 2       60.02010000      61.18170787       7.59244037
577 2       64.02144000      61.18170787       7.59244037
578 2       68.02278000      61.18170787       7.59244037
579 2       72.02412000      61.18170787       7.59244037
580 2       76.02546000      61.18170787       7.59244037
581 2       80.02680000      61.18170787       7.59244037
582 2       84.02814000      61.18170787       7.59244037
583 2       88.02948000      61.18170787       7.59244037
584 2       92.03082000      61.18170787       7.59244037
585 2       96.03216000      61.18170787       7.59244037
586 2      100.03350000      61.18170787       7.59244037
587 2      104.03484000      61.18170787       7.59244037
588 2      108.03618000      61.18170787       7.59244037
589 2      112.03752000      61.18170787       7.59244037
590 2      116.03886000      61.18170787       7.59244037
591 2      120.04020000      61.18170787       7.59244037
592 2      124.04154000      61.18170787       7.59244037
593 2      128.04288000      61.18170787       7.59244037
594 2      132.04422000      61.18170787       7.59244037
595 2      136.04556000      61.18170787       7.59244037
596 2      140.04690000      61.18170787       7.59244037
597 2      144.04824000      61.18170787       7.59244037
598 2      148.04958000      61.18170787       7.59244037
599 2      152.05092000      61.18170787       7.59244037
600 2      156.05226000      61.18170787       7.59244037
601 2        0.00000000      65.43612787       7.59244037
602 2        4.00134000      65.43612787       7.59244037
603 2        8.00268000      65.43612787       7.59244037
604 2       12.00402000      65.43612787       7.59244037
605 2       16.00536000      65.43612787       7.59244037
